provider_family,provider_family_title,question_id,dimension_id,dimension_title,question,evidence_expected,kill_switch_if_unproven,source_refs
telephony_voice_and_recording,Telephony / IVR / Recording,Q_TELEPHONY_VOICE_AND_RECORDING_SIMULATOR_FIDELITY,simulator_fidelity,Simulator Fidelity And State Coverage,"Which states must the simulator preserve for telephony voice capture, recording, and transcript processing, and how will live onboarding maintain parity with them?","[""Evidence that the live-provider plan can preserve simulator parity and contract tests as onboarding advances."", ""Mapping showing how live sandbox states compare with the already-approved simulator states for telephony voice capture, recording, and transcript processing.""]",Reject the provider if onboarding would break simulator parity or invalidate the approved contract tests.,"[""blueprint/phase-2-the-identity-and-echoes.md#2E. Telephony edge, IVR choreography, and call-session persistence"", ""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 2 - Telephony urgent branch did not enforce evidence readiness"", ""blueprint/phase-2-identity-and-echoes.md#2E. Telephony edge, IVR choreography, and call-session persistence"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 12 - No safe fallback when ingest or safety failed"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_telephony_ivr_recording_provider"", ""phase-2-identity-and-echoes.md#2E. Telephony call-session ingestion, evidence readiness, and convergence"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Callback domain"", ""forensic-audit-findings.md#Finding 12 - No safe fallback when ingest or safety failed"", ""phase-0-the-foundation-protocol.md#4.3A Artifact quarantine and fallback review""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_CONTRACT_SHAPE,contract_shape,Capability And Tuple Coverage,Which exact contract artifacts prove that Notifications / SMS can express the full Vecells capability tuple without hidden provider behavior?,"[""Provider API or callback contract pack showing how the SMS continuation delivery rail maps into one Vecells adapter boundary."", ""Evidence that unsupported states are explicit rather than inferred from supplier-local success labels.""]",Reject the provider if Vecells would need supplier-specific business logic outside the published adapter contract.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_AUTHORITATIVE_TRUTH,authoritative_truth,Authoritative Truth Separation,"How does the provider distinguish accepted transport, intermediate pending states, and authoritative truth for the SMS continuation delivery rail?","[""Provider evidence pack proving transport acceptance and authoritative truth remain distinct for the SMS continuation delivery rail."", ""Operational proof showing authoritative confirmation or durable observation is available to contract tests and audits.""]",Reject the provider if it cannot represent authoritative truth separately from accepted transport or local acknowledgement.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_AMBIGUITY_HANDLING,ambiguity_handling,Ambiguity And Partial Failure Semantics,"What concrete evidence shows the provider exposes partial failure, contradiction, and replay semantics for the SMS continuation delivery rail instead of hiding them?","[""Provider docs or sandbox evidence showing duplicate, replay, delayed, contradictory, or missing events can be detected and reconciled."", ""Evidence that operators can inspect and recover ambiguous the SMS continuation delivery rail states without vendor-side guesswork.""]",Reject the provider if failure semantics are opaque or if ambiguity cannot be surfaced for review.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_SECURITY_REPLAY,security_replay,"Security, Authentication, And Replay Control","What evidence proves replay protection, callback authenticity, and environment isolation for the SMS continuation delivery rail?","[""Security docs showing webhook authentication, key rotation, replay protection, and environment isolation for the SMS continuation delivery rail."", ""Evidence that the provider does not require browser egress or client-side secrets for the protected path.""]","Reject the provider if replay protection, callback authenticity, or environment isolation are inadequate.","[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_PRIVACY_RESIDENCY,privacy_residency,"Privacy, Residency, And Subprocessor Transparency","Which evidence proves residency, retention, subprocessor scope, and minimal data disclosure for the SMS continuation delivery rail?","[""UK residency, subprocessor, retention, and deletion evidence for the SMS continuation delivery rail."", ""Data-flow explanation showing what patient or event data leaves Vecells and on what legal or contractual basis.""]","Reject the provider if residency, subprocessor scope, or deletion posture are unclear or incompatible.","[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_HEALTHCARE_COMPLIANCE,healthcare_compliance,UK Healthcare Compliance And Assurance Readiness,"What current compliance or assurance evidence exists for the SMS continuation delivery rail, and what is still blocked on later approvals?","[""Current assurance, clinical-safety, or onboarding evidence required for the SMS continuation delivery rail."", ""Evidence that the provider can support the controls Vecells must later attest under NHS, DSPT, DCB, or partner law.""]",Reject the provider if compliance posture is incompatible or cannot be evidenced for audit.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_ONBOARDING_AND_SPONSORSHIP,onboarding_and_sponsorship,Onboarding Friction And Sponsor Burden,"What sponsor, legal, or approval prerequisites exist before the SMS continuation delivery rail can move from simulator to live onboarding?","[""Named sponsor, approval, legal, and procurement prerequisites for the SMS continuation delivery rail."", ""Environment, account, and credential intake checklist with manual approvals and blockers called out.""]","Reject the provider if critical approvals, sponsor paths, or account prerequisites are undefined.","[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_SANDBOX_DEPTH,sandbox_depth,Sandbox Depth And Environment Isolation,Which sandbox or simulator flows prove the family can exercise the blueprint-critical states for the SMS continuation delivery rail before live credentials exist?,"[""Sandbox or pre-prod evidence showing the provider can exercise the needed control-plane semantics for the SMS continuation delivery rail."", ""Environment-isolation rules proving redirect URIs, sender IDs, mailboxes, or endpoints do not cross environments.""]",Reject the provider if its sandbox is too shallow to verify the required semantics before go-live.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_TEST_DATA_FIDELITY,test_data_fidelity,Test Data And Synthetic Fixture Quality,"How will the provider or simulator supply deterministic test data for the SMS continuation delivery rail, including degraded and replay cases?","[""Sandbox test-data docs showing whether the provider can reproduce the edge cases Vecells needs for the SMS continuation delivery rail."", ""Evidence that test identities, records, or dispatch references can be reset or rotated safely.""]",Reject the provider if test data cannot reproduce the required control-plane and failure semantics.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_OBSERVABILITY_AND_AUDIT,observability_and_audit,"Observability, Audit, And Replay Support","What logs, audit trails, and replay evidence exist for the SMS continuation delivery rail, and can Vecells access them when incidents occur?","[""Provider observability or audit artifacts showing correlation IDs, delivery or callback logs, and replay-friendly evidence."", ""Evidence that support and incident teams can inspect the SMS continuation delivery rail without relying on hidden provider dashboards alone.""]","Reject the provider if audit, replay, or diagnostic support is too weak to prove control-plane behavior.","[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_OPERATIONAL_SUPPORT,operational_support,Operational Support And Incident Handling,"Which operational support and incident pathways exist for the SMS continuation delivery rail, and how do they interact with Vecells' own recovery model?","[""Support model, incident routing, escalation path, and recovery SLA for the SMS continuation delivery rail."", ""Evidence that disputes, resets, or reconciliations can be handled without vendor lock-in to one operator workflow.""]",Reject the provider if support or incident handling cannot sustain the required service posture.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_COMMERCIAL_AND_LOCK_IN,commercial_and_lock_in,Cost Governance And Lock-In Control,What commercial or lock-in constraints would shape how the SMS continuation delivery rail can evolve after onboarding?,"[""Commercial model, minimum term, price-break risk, and usage assumptions for the SMS continuation delivery rail."", ""Exit-cost or migration evidence showing how future replacement remains feasible.""]",Reject the provider if lock-in or pricing posture would undermine later portability or roadmap freedom.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_PORTABILITY_AND_EXIT,portability_and_exit,Portability And Adapter Exit Posture,What evidence proves the SMS continuation delivery rail remains portable and adapter-bound if the provider must later be replaced?,"[""Provider contract or docs proving identifiers, callbacks, or artifacts can be normalized without irreversible lock-in."", ""Migration or replacement strategy showing how Vecells would exit the provider without rewriting product logic.""]",Reject the provider if replacement would force core lifecycle logic to be rewritten.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_DEGRADED_MODE_RESILIENCE,degraded_mode_resilience,Resilience And Degraded-Mode Compatibility,"How does the SMS continuation delivery rail behave under outage, latency, or partial failure, and can Vecells preserve the declared degraded-mode contract?","[""Provider outage, latency, or partial failure evidence showing Vecells can degrade safely when the SMS continuation delivery rail is unhealthy."", ""Evidence that the provider does not force silent success or bypass the declared degradation profile.""]",Reject the provider if outage or partial-failure behavior cannot support the declared degraded mode.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_EXPERIENCE_AND_BRAND_CONSTRAINTS,experience_and_brand_constraints,UI / Brand / Interaction Constraints,"What provider-driven UI, sender, redirect, or brand constraints exist for the SMS continuation delivery rail, and how will Vecells preserve truthful UX within them?","[""Provider UX, branding, sender, redirect, or consent constraints for the SMS continuation delivery rail."", ""Evidence that provider-specific UI constraints do not force unsafe or misleading patient-facing wording.""]",Reject the provider if required UX or branding constraints would force misleading or non-compliant flows.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_sms,Notifications / SMS,Q_NOTIFICATIONS_SMS_SIMULATOR_FIDELITY,simulator_fidelity,Simulator Fidelity And State Coverage,"Which states must the simulator preserve for the SMS continuation delivery rail, and how will live onboarding maintain parity with them?","[""Evidence that the live-provider plan can preserve simulator parity and contract tests as onboarding advances."", ""Mapping showing how live sandbox states compare with the already-approved simulator states for the SMS continuation delivery rail.""]",Reject the provider if onboarding would break simulator parity or invalidate the approved contract tests.,"[""blueprint/phase-2-the-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_sms_notification_provider"", ""data/analysis/future_browser_automation_backlog.csv#dep_sms_notification_provider_seq_033"", ""phase-2-identity-and-echoes.md#2F. Caller verification, voice capture, transcript stub, and SMS continuation"", ""callback-and-clinician-messaging-loop.md#Delivery, callback-window, and settlement confidence model"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_CONTRACT_SHAPE,contract_shape,Capability And Tuple Coverage,Which exact contract artifacts prove that Notifications / Email can express the full Vecells capability tuple without hidden provider behavior?,"[""Provider API or callback contract pack showing how the email and secure-link delivery rail maps into one Vecells adapter boundary."", ""Evidence that unsupported states are explicit rather than inferred from supplier-local success labels.""]",Reject the provider if Vecells would need supplier-specific business logic outside the published adapter contract.,"[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_AUTHORITATIVE_TRUTH,authoritative_truth,Authoritative Truth Separation,"How does the provider distinguish accepted transport, intermediate pending states, and authoritative truth for the email and secure-link delivery rail?","[""Provider evidence pack proving transport acceptance and authoritative truth remain distinct for the email and secure-link delivery rail."", ""Operational proof showing authoritative confirmation or durable observation is available to contract tests and audits.""]",Reject the provider if it cannot represent authoritative truth separately from accepted transport or local acknowledgement.,"[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_AMBIGUITY_HANDLING,ambiguity_handling,Ambiguity And Partial Failure Semantics,"What concrete evidence shows the provider exposes partial failure, contradiction, and replay semantics for the email and secure-link delivery rail instead of hiding them?","[""Provider docs or sandbox evidence showing duplicate, replay, delayed, contradictory, or missing events can be detected and reconciled."", ""Evidence that operators can inspect and recover ambiguous the email and secure-link delivery rail states without vendor-side guesswork.""]",Reject the provider if failure semantics are opaque or if ambiguity cannot be surfaced for review.,"[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_SECURITY_REPLAY,security_replay,"Security, Authentication, And Replay Control","What evidence proves replay protection, callback authenticity, and environment isolation for the email and secure-link delivery rail?","[""Security docs showing webhook authentication, key rotation, replay protection, and environment isolation for the email and secure-link delivery rail."", ""Evidence that the provider does not require browser egress or client-side secrets for the protected path.""]","Reject the provider if replay protection, callback authenticity, or environment isolation are inadequate.","[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_PRIVACY_RESIDENCY,privacy_residency,"Privacy, Residency, And Subprocessor Transparency","Which evidence proves residency, retention, subprocessor scope, and minimal data disclosure for the email and secure-link delivery rail?","[""UK residency, subprocessor, retention, and deletion evidence for the email and secure-link delivery rail."", ""Data-flow explanation showing what patient or event data leaves Vecells and on what legal or contractual basis.""]","Reject the provider if residency, subprocessor scope, or deletion posture are unclear or incompatible.","[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_HEALTHCARE_COMPLIANCE,healthcare_compliance,UK Healthcare Compliance And Assurance Readiness,"What current compliance or assurance evidence exists for the email and secure-link delivery rail, and what is still blocked on later approvals?","[""Current assurance, clinical-safety, or onboarding evidence required for the email and secure-link delivery rail."", ""Evidence that the provider can support the controls Vecells must later attest under NHS, DSPT, DCB, or partner law.""]",Reject the provider if compliance posture is incompatible or cannot be evidenced for audit.,"[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
notifications_email,Notifications / Email,Q_NOTIFICATIONS_EMAIL_ONBOARDING_AND_SPONSORSHIP,onboarding_and_sponsorship,Onboarding Friction And Sponsor Burden,"What sponsor, legal, or approval prerequisites exist before the email and secure-link delivery rail can move from simulator to live onboarding?","[""Named sponsor, approval, legal, and procurement prerequisites for the email and secure-link delivery rail."", ""Environment, account, and credential intake checklist with manual approvals and blockers called out.""]","Reject the provider if critical approvals, sponsor paths, or account prerequisites are undefined.","[""blueprint/blueprint-init.md#6. Booking and access continuity"", ""blueprint/forensic-audit-findings.md#Finding 27 - Notification delivery lacked acknowledgement and dispute semantics"", ""blueprint/callback-and-clinician-messaging-loop.md#Clinician message domain"", ""blueprint/phase-5-the-network-horizon.md#Reminder and communication publication"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_email_notification_provider"", ""callback-and-clinician-messaging-loop.md#Clinician message domain"", ""phase-5-the-network-horizon.md#Reminder and communication publication"", ""phase-0-the-foundation-protocol.md#Command and adapter effect ledger""]"
